share_class,end_date,start_date,performance,volatility,duration,is_green,asset_type
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-08-04,0.058319357074767764,0.18967914507782466,1365 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-08-04,0.01856164928583448,0.04336844956702332,1365 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-08-11,0.018538174786166373,0.043479494232111074,1358 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-08-11,0.02056569566229971,0.06126552866328348,1358 days,False,alternative
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-08-11,0.011319502123616765,0.034309206780203313,1358 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-08-11,0.004616961136339803,0.04568325777405971,1358 days,False,mixed
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-08-11,0.0012293583252980245,0.07953369036722005,1358 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-08-11,-0.01236176565481395,0.05262597080086931,1358 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-08-11,0.03728698743741132,0.2168799960504239,1358 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-08-11,0.061333871541550344,0.19007996618054868,1358 days,True,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-08-11,0.017652444655064103,0.04418679238918893,1358 days,False,fund_of_funds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-08-11,0.0019282433903762275,0.0388735239814463,1358 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-08-11,0.022783493572853697,0.08626698188682258,1358 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-08-11,0.07298505628483176,0.18095098374806723,1358 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-08-11,0.005492066530028872,0.2857919488143018,1358 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-08-11,0.021483509678596358,0.1980846168073713,1358 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-08-11,0.05126119503068516,0.18524611809081667,1358 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-08-11,0.018841991644481526,0.09408136740754429,1358 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-08-11,0.005931394488484898,0.08641961766822981,1358 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-08-18,0.0025057610919201334,0.03895742112245352,1351 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-08-18,0.025583271760147186,0.1984373179664813,1351 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-08-18,0.010997543025585532,0.034392088655277805,1351 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-08-18,0.004378953718048306,0.286522293914988,1351 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-08-18,0.05371499599551144,0.1856640885205107,1351 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-08-18,0.005063072247186495,0.045792589921053554,1351 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-08-18,0.01821953666945353,0.043587324091790926,1351 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-08-18,0.02150087135438694,0.06139713670505342,1351 days,False,alternative
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-08-18,0.0034177270922934877,0.07962546202290405,1351 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-08-18,0.04267315057823984,0.21719959931793512,1351 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-08-18,0.06227945113692823,0.19055967808208613,1351 days,True,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-08-18,0.023651539270877375,0.08647273027531176,1351 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-08-18,0.017744239208703938,0.04418679238918893,1351 days,False,fund_of_funds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-08-18,0.0765333996582871,0.18129919364107092,1351 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-08-18,0.01873154084148343,0.09432338982649967,1351 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-08-18,0.006193343022897757,0.0866403685306914,1351 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-08-18,-0.012337860567643077,0.05276139515551429,1351 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-08-25,0.017836993410470958,0.04418679238918893,1344 days,False,fund_of_funds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-08-25,0.018878693146476166,0.09456687747047933,1344 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-08-25,0.07685400178809809,0.18176675148273813,1344 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-08-25,0.05828217808584113,0.1859515500373748,1344 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-08-25,0.008514935270711455,0.08674939327872487,1344 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-08-25,0.05307525264549029,0.21692352543000265,1344 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-08-25,0.005784690795943348,0.07970095040699217,1344 days,False,mixed
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-08-25,0.024286944803217914,0.08668764778723245,1344 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-08-25,0.006084811056570771,0.04586879876621825,1344 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-08-25,0.01845044797790152,0.04369780629564504,1344 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-08-25,0.011488314124133758,0.034468183278275714,1344 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-08-25,0.029395597787065242,0.19881604987349413,1344 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-08-25,0.021007232556915723,0.06154917586604251,1344 days,False,alternative
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-08-25,0.06648960622934386,0.19089427560028258,1344 days,True,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-08-25,-0.012079602696163372,0.0528953612291988,1344 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-08-25,0.003304841219891941,0.039027669891050415,1344 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-08-25,0.002793769241155486,0.2872514188861606,1344 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-09-01,0.003149590406644087,0.039128093893904266,1337 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-09-01,0.021628306853155088,0.061697782250624014,1337 days,False,alternative
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-09-01,0.0046350500366361125,0.07987859754619275,1337 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-09-01,-0.0024825412003347536,0.2878300739542434,1337 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-09-01,-0.01190659086856416,0.05303176562164507,1337 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-09-01,0.01783621952841785,0.043796248334643816,1337 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-09-01,0.06494398840799565,0.1913728476284338,1337 days,True,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-09-01,0.07444843107209942,0.1821919353930297,1337 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-09-01,0.005551352720205349,0.04597695271049164,1337 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-09-01,0.047978144307323056,0.21729323216847812,1337 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-09-01,0.0056190429475748704,0.08679889661998576,1337 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-09-01,0.01111179025898057,0.034550493361173745,1337 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-09-01,0.018173485468115258,0.09480405027955513,1337 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-09-01,0.023593447414906876,0.08690385130862006,1337 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-09-01,0.056664757697803214,0.1864144384977802,1337 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-09-01,0.017930722387728526,0.04418679238918893,1337 days,False,fund_of_funds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-09-01,0.026759767689596314,0.19927615040758467,1337 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-09-08,0.018243814743861053,0.09505173541108099,1330 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-09-08,0.003635049359721476,0.08694409942528143,1330 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-09-08,0.05323419148277897,0.2176416237379245,1330 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-09-08,0.024957171883751128,0.08709247620609409,1330 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-09-08,0.005021668906395993,0.04608624585014304,1330 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-09-08,0.07358233088827149,0.18266301833170845,1330 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-09-08,0.02376547894031722,0.1997229632904312,1330 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-09-08,0.06454952148988324,0.19187245273736314,1330 days,True,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-09-08,0.018025441587456337,0.04418679238918893,1330 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-09-08,-0.010879995053162062,0.05313257228168066,1330 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-09-08,0.018490574106402757,0.04389313195899982,1330 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-09-08,0.011333700558862514,0.034638181971987446,1330 days,False,mixed
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-09-08,0.002351048470415451,0.03920074646833023,1330 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-09-08,0.055696085805421625,0.18689505240925866,1330 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-09-08,0.02193347010793878,0.06185624177021465,1330 days,False,alternative
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-09-08,0.004983530202233855,0.08008438604769967,1330 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-09-08,-0.0038268144593831543,0.2885743440405065,1330 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-09-15,-0.0021989725120841186,0.28931108081427603,1323 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-09-15,0.006436106711543932,0.0870080708014872,1323 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-09-15,0.053010698165325776,0.21821355580949198,1323 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-09-15,0.024965828863531492,0.0873213484197915,1323 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-09-15,0.06825779272695454,0.1860436557383419,1323 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-09-15,0.006609933398236789,0.04610799510191266,1323 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-09-15,0.0786838810712458,0.18291226905690988,1323 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-09-15,0.0776483130255381,0.19097995902422563,1323 days,True,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-09-15,0.007719836518645495,0.08012510807743975,1323 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-09-15,0.01812116678473763,0.04418679238918893,1323 days,False,fund_of_funds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-09-15,0.00253887989626711,0.039302059141320636,1323 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-09-15,0.01883553582508668,0.09529448968521885,1323 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-09-15,0.03410037775263275,0.19933367083626025,1323 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-09-15,0.012759521404689167,0.034624114893615235,1323 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-09-15,-0.010557626352604155,0.05326838383721124,1323 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-09-15,0.01901785216634133,0.043997097793715204,1323 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-09-15,0.02146439630588426,0.062012821311954285,1323 days,False,alternative
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-09-22,0.0020074768976325874,0.039393036613426045,1316 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-09-22,0.005359711174930615,0.08721476707556083,1316 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-09-22,-0.006129969732045382,0.28998670145160427,1316 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-09-22,0.028852312792081225,0.19962866120489306,1316 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-09-22,0.017912672910752825,0.09553133853668493,1316 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-09-22,0.0473477822333499,0.21855365346188488,1316 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-09-22,0.023109041837628297,0.08748447499603183,1316 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-09-22,0.012422813633997665,0.03470987425797705,1316 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-09-22,0.0685935104220814,0.1865335518830665,1316 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-09-22,0.005554374176996779,0.046186586724032745,1316 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-09-22,0.020539124204122183,0.06215296527726432,1316 days,False,alternative
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-09-22,0.07499442224024966,0.18328288909363316,1316 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-09-22,0.006963386354848167,0.08032451417207827,1316 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-09-22,0.01821791409151574,0.04418679238918893,1316 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-09-22,-0.010683480504422693,0.05340863084033233,1316 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-09-22,0.07578821733428276,0.19145897323447283,1316 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-09-22,0.019098870826591785,0.044113041387296145,1316 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-09-29,0.023185694807162482,0.08771664719359862,1309 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-09-29,0.03972696568040823,0.2186948621187568,1309 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-09-29,-0.011887498803135665,0.05350057699342973,1309 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-09-29,0.012113439024105777,0.034797282110898865,1309 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-09-29,0.004856064289110007,0.0462905788365413,1309 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-09-29,0.017458992140579666,0.09578170595535894,1309 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-09-29,0.06966511172268919,0.18352915517011503,1309 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-09-29,0.06440562732400124,0.18688379768182167,1309 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-09-29,0.004525921007350275,0.08040590460441256,1309 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-09-29,0.0038919060095812252,0.08740303526482492,1309 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-09-29,0.0018593394557255838,0.03949671584628185,1309 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-09-29,0.021964415416764638,0.062260622062984855,1309 days,False,alternative
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-09-29,0.01933841925431623,0.04422783553432754,1309 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-09-29,-0.005669277118837801,0.2907539656659052,1309 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-09-29,0.07122993835674607,0.191801619510808,1309 days,True,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-09-29,0.019284119553174106,0.19935478679425364,1309 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-09-29,0.018315699965634424,0.04418679238918893,1309 days,False,fund_of_funds
